po_number,po_item,company_code,plant,creation_date,ekkn_kostl,cost_center,func_area,func_area_txt
4805004121,50,1000,1033,20251118,1027608,1027608,27,Manufacturing Support
4805004121,60,2000,3200,20260202,1025645,1025645,25,Human Resources
4805004121,70,3000,10M2,20171005,1023682,1023682,23,Corporate Affairs
4805004121,80,4100,3200,20210616,1017719,1017719,17,Technology & Innovation
4805004122,10,1000,1031,20250612,1028756,1028756,28,SS Global Procurement
4805004122,20,2000,1100,20240511,1012793,1012793,12,Information Technology
4805004122,30,3000,2100,20190804,1028830,1009115,28,SS Global Procurement
4805004122,40,4100,4100,20170712,1014867,1014867,14,SS Facility Mgt
4805004123,50,1000,10M1,20250209,1030004,1030004,30,Digitization
4805004123,60,2000,3200,20170525,1015041,1015041,15,EHSS
4805004123,70,3000,1031,20181013,1035078,1035078,35,Sales & Marketing
4805004123,80,4100,1033,20240518,1025115,1025115,25,Human Resources
4805004124,10,1000,1033,20171005,1010152,1010152,10,Finance
4805004124,20,2000,1031,20230304,1027189,1027189,27,Manufacturing Support
4805004124,30,3000,2100,20200126,1009226,1009226,9,Executive Office
4805004124,40,4100,4100,20230522,1032263,1032263,32,Supply Chain
4805004125,50,1000,1000,20180411,1012300,1012300,12,Information Technology
4805004125,60,2000,1033,20170817,1009337,1009337,9,Executive Office
4805004125,70,3000,4100,20210925,1017374,1017374,17,Technology & Innovation
4805004125,80,4100,2100,20250104,1014411,1014411,14,SS Facility Mgt
4805004126,10,1000,1000,20231027,1015448,1015448,15,EHSS
4805004126,20,2000,10M2,20220804,1027485,1027485,27,Manufacturing Support
4805004126,30,3000,4100,20210215,1015522,1015522,15,EHSS
4805004126,40,4100,1031,20250114,1028559,1028559,28,SS Global Procurement
4805004127,50,1000,10M2,20220813,1032596,1032596,32,Supply Chain
4805004127,60,2000,1031,20240807,1012633,1012633,12,Information Technology
4805004127,70,3000,1031,20230215,1027670,1027670,27,Manufacturing Support
4805004127,80,4100,1031,20220408,1012707,1012707,12,Information Technology
4805004128,10,1000,1000,20170328,1015744,1015744,15,EHSS
4805004128,20,2000,3200,20240116,1020781,1020781,20,Legal
4805004128,30,3000,1000,20210107,1030818,1030818,30,Digitization
4805004128,40,4100,1033,20180827,1009855,1009855,9,Executive Office
4805004129,50,1000,3200,20220214,1028892,1028892,28,SS Global Procurement
4805004129,60,2000,4100,20210314,1009029,1009029,9,Executive Office
4805004129,70,3000,3200,20200626,1015066,1015066,15,EHSS
4805004129,80,4100,1100,20220821,1012103,1012103,12,Information Technology
4805004130,10,1000,2100,20260813,1020140,1020140,20,Legal
4805004130,20,2000,2100,20231226,1012177,1012177,12,Information Technology
4805004130,30,3000,10M1,20200602,1012214,1012214,12,Information Technology
4805004130,40,4100,10M1,20200824,1027251,1027251,27,Manufacturing Support
4805004131,50,1000,1031,20200309,1028288,1028288,28,SS Global Procurement
4805004131,60,2000,4100,20210327,1027325,1027325,27,Manufacturing Support
4805004131,70,3000,2100,20190426,1032362,1032362,32,Supply Chain
4805004131,80,4100,1000,20250415,1028399,1028399,28,SS Global Procurement
4805004132,10,1000,1000,20210817,1014436,1014436,14,SS Facility Mgt
4805004132,20,2000,4100,20170525,1023473,1023473,23,Corporate Affairs
4805004132,30,3000,4100,20250912,1030510,1030510,30,Digitization
4805004132,40,4100,1100,20210420,1020547,1020547,20,Legal
4805004133,50,1000,1031,20190318,1017584,1017584,17,Technology & Innovation
4805004133,60,2000,3200,20210422,1012621,1012621,12,Information Technology
4805004133,70,3000,1100,20231020,1012658,1012658,12,Information Technology
4805004133,80,4100,1100,20220802,1014695,1014695,14,SS Facility Mgt
4805004134,10,1000,10M1,20220625,1027732,1027732,27,Manufacturing Support
4805004134,20,2000,2100,20250621,1017769,1017769,17,Technology & Innovation
4805004134,30,3000,10M2,20251108,1027806,1027806,27,Manufacturing Support
4805004134,40,4100,1100,20230603,1015843,1015843,15,EHSS
4805004135,50,1000,10M1,20260509,1017880,1017880,17,Technology & Innovation
4805004135,60,2000,2100,20221217,1028017,1028017,28,SS Global Procurement
4805004135,70,3000,1000,20170928,1015054,1015054,15,EHSS
4805004135,80,4100,2100,20171025,1035091,1035091,35,Sales & Marketing
4805004136,10,1000,1000,20211206,1012128,1012128,12,Information Technology
4805004136,20,2000,4100,20231017,1017165,1017165,17,Technology & Innovation
4805004136,30,3000,1033,20261127,1025202,1025202,25,Human Resources
4805004136,40,4100,1000,20190426,1012239,1012239,12,Information Technology
4805004137,50,1000,10M2,20220624,1015276,1015276,15,EHSS
4805004137,60,2000,1033,20180423,1027313,1027313,27,Manufacturing Support
4805004137,70,3000,1033,20241002,1027350,1027350,27,Manufacturing Support
4805004137,80,4100,1100,20200317,1027387,1027387,27,Manufacturing Support
4805004138,10,1000,3200,20200313,1032424,1032424,32,Supply Chain
4805004138,20,2000,10M1,20190601,1015461,1015461,15,EHSS
4805004138,30,3000,3200,20190327,1015498,1015498,15,EHSS
4805004138,40,4100,4100,20210205,1012535,1012535,12,Information Technology
4805004139,50,1000,1033,20251112,1015572,1015572,15,EHSS
4805004139,60,2000,1100,20210920,1017609,1017609,17,Technology & Innovation
4805004139,70,3000,10M2,20170307,1028646,1028646,28,SS Global Procurement
4805004139,80,4100,3200,20220122,1014683,1014683,14,SS Facility Mgt
4805004140,10,1000,1000,20180923,1032720,1032720,32,Supply Chain
4805004140,20,2000,1033,20180103,1020757,1020757,20,Legal
4805004140,30,3000,10M1,20210227,1027794,1027794,27,Manufacturing Support
4805004140,40,4100,10M2,20260927,1025831,1025831,25,Human Resources
4805004141,50,1000,3200,20180607,1035868,1035868,35,Sales & Marketing
4805004141,60,2000,3200,20171005,1010005,1010005,10,Finance
4805004141,70,3000,1100,20200502,1012042,1012042,12,Information Technology
4805004141,80,4100,1000,20191009,1030079,1030079,30,Digitization
4805004142,10,1000,4100,20170624,1030116,1030116,30,Digitization
4805004142,20,2000,3200,20250524,1017153,1017153,17,Technology & Innovation
4805004142,30,3000,1100,20211121,1030190,1030190,30,Digitization
4805004142,40,4100,1000,20200611,1035227,1035227,35,Sales & Marketing
4805004143,50,1000,3200,20171005,1025264,1025264,25,Human Resources
4805004143,60,2000,1033,20190219,1012301,1012301,12,Information Technology
4805004143,70,3000,1033,20220921,1028338,1028338,28,SS Global Procurement
4805004143,80,4100,2100,20250115,1027375,1027375,27,Manufacturing Support
4805004144,10,1000,1031,20211112,1028412,1028412,28,SS Global Procurement
4805004144,20,2000,1033,20240515,1012449,1012449,12,Information Technology
4805004144,30,3000,10M2,20210904,1017486,1017486,17,Technology & Innovation
4805004144,40,4100,2100,20211128,1032523,1032523,32,Supply Chain
4805004145,50,1000,1031,20190409,1028560,1028560,28,SS Global Procurement
4805004145,60,2000,3200,20200305,1009597,1009597,9,Executive Office
4805004145,70,3000,1000,20240526,1023634,1023634,23,Corporate Affairs
4805004145,80,4100,10M1,20241219,1017671,1017671,17,Technology & Innovation
4805004146,10,1000,1033,20180612,1009708,1009708,9,Executive Office
4805004146,20,2000,3200,20191102,1015745,1015745,15,EHSS
4805004146,30,3000,3200,20200820,1027782,1027782,27,Manufacturing Support
4805004146,40,4100,1033,20200902,1030819,1014104,30,Digitization
4805004147,50,1000,1031,20260805,1012856,1012856,12,Information Technology
4805004147,60,2000,2100,20170117,1023893,1023893,23,Corporate Affairs
4805004147,70,3000,1033,20190620,1020030,1020030,20,Legal
4805004147,80,4100,10M2,20210122,1012067,1012067,12,Information Technology
4805004148,10,1000,4100,20170203,1028104,1028104,28,SS Global Procurement
4805004148,20,2000,1031,20170928,1025141,1025141,25,Human Resources
4805004148,30,3000,4100,20211125,1010178,1010178,10,Finance
4805004148,40,4100,1100,20251205,1012215,1012215,12,Information Technology
4805004149,50,1000,2100,20181201,1030252,1030252,30,Digitization
4805004149,60,2000,1100,20170727,1009289,1009289,9,Executive Office
4805004149,70,3000,4100,20241016,1012326,1012326,12,Information Technology
4805004149,80,4100,3200,20170522,1012363,1012363,12,Information Technology
4805004150,10,1000,1031,20250510,1009400,1009400,9,Executive Office
4805004150,20,2000,10M1,20260926,1027437,1027437,27,Manufacturing Support
4805004150,30,3000,1031,20240213,1020474,1020474,20,Legal
4805004150,40,4100,1033,20180520,1009511,1009511,9,Executive Office
4805004151,50,1000,10M2,20181127,1032548,1032548,32,Supply Chain
4805004151,60,2000,10M1,20250912,1017585,1017585,17,Technology & Innovation
4805004151,70,3000,1000,20200421,1030622,1030622,30,Digitization
4805004151,80,4100,1100,20170622,1014659,1014659,14,SS Facility Mgt
4805004152,10,1000,1031,20260625,1025696,1025696,25,Human Resources
4805004152,20,2000,4100,20240901,1028733,1028733,28,SS Global Procurement
4805004152,30,3000,3200,20241214,1012770,1012770,12,Information Technology
4805004152,40,4100,3200,20231012,1010807,1010807,10,Finance
4805004153,50,1000,10M1,20201225,1012844,1012844,12,Information Technology
4805004153,60,2000,1033,20180821,1035881,1035881,35,Sales & Marketing
4805004153,70,3000,1000,20190920,1027018,1027018,27,Manufacturing Support
4805004153,80,4100,1031,20220628,1012055,1012055,12,Information Technology
4805004154,10,1000,1033,20261025,1015092,1015092,15,EHSS
4805004154,20,2000,1000,20230420,1027129,1027129,27,Manufacturing Support
4805004154,30,3000,2100,20251116,1020166,1020166,20,Legal
4805004154,40,4100,4100,20220309,1014203,1014203,14,SS Facility Mgt
4805004155,50,1000,10M1,20220912,1009240,1009240,9,Executive Office
4805004155,60,2000,2100,20201105,1012277,1012277,12,Information Technology
4805004155,70,3000,1000,20231008,1025314,1025314,25,Human Resources
4805004155,80,4100,1100,20181207,1009351,1009351,9,Executive Office
4805004156,10,1000,1033,20250410,1030388,1030388,30,Digitization
4805004156,20,2000,10M1,20201226,1030425,1030425,30,Digitization
4805004156,30,3000,1100,20181024,1028462,1028462,28,SS Global Procurement
4805004156,40,4100,4100,20220923,1027499,1027499,27,Manufacturing Support
4805004157,50,1000,10M2,20241003,1010536,1010536,10,Finance
4805004157,60,2000,4100,20260403,1015573,1015573,15,EHSS
4805004157,70,3000,1000,20240119,1023610,1023610,23,Corporate Affairs
4805004157,80,4100,10M2,20260317,1017647,1017647,17,Technology & Innovation
4805004158,10,1000,10M2,20210214,1012684,1012684,12,Information Technology
4805004158,20,2000,10M1,20170411,1012721,1012721,12,Information Technology
4805004158,30,3000,3200,20191111,1028758,1028758,28,SS Global Procurement
4805004158,40,4100,2100,20220924,1009795,1009795,9,Executive Office
4805004159,50,1000,1000,20240312,1014832,1014832,14,SS Facility Mgt
4805004159,60,2000,1033,20240218,1020869,1020869,20,Legal
4805004159,70,3000,10M2,20180322,1015006,1015006,15,EHSS
4805004159,80,4100,1100,20170712,1010043,1010043,10,Finance
4805004160,10,1000,10M1,20181128,1027080,1027080,27,Manufacturing Support
4805004160,20,2000,1000,20170723,1030117,1030117,30,Digitization
4805004160,30,3000,3200,20241111,1017154,1017154,17,Technology & Innovation
4805004160,40,4100,1033,20230123,1012191,1012191,12,Information Technology
4805004161,50,1000,1100,20230924,1030228,1030228,30,Digitization
4805004161,60,2000,1000,20250311,1014265,1014265,14,SS Facility Mgt
4805004161,70,3000,1000,20220217,1023302,1023302,23,Corporate Affairs
4805004161,80,4100,1033,20190328,1015339,1015339,15,EHSS
4805004162,10,1000,1000,20201202,1035376,1035376,35,Sales & Marketing
4805004162,20,2000,10M2,20210720,1020413,1020413,20,Legal
4805004162,30,3000,1000,20200613,1032450,1032450,32,Supply Chain
4805004162,40,4100,1031,20230302,1035487,1035487,35,Sales & Marketing
4805004163,50,1000,1031,20220721,1027524,1027524,27,Manufacturing Support
4805004163,60,2000,10M2,20230214,1027561,1027561,27,Manufacturing Support
4805004163,70,3000,1033,20260413,1012598,1012598,12,Information Technology
4805004163,80,4100,2100,20171211,1028635,1028635,28,SS Global Procurement
4805004164,10,1000,1000,20250201,1023672,1023672,23,Corporate Affairs
4805004164,20,2000,3200,20220601,1015709,1015709,15,EHSS
4805004164,30,3000,10M1,20190220,1014746,1014746,14,SS Facility Mgt
4805004164,40,4100,4100,20250819,1032783,1032783,32,Supply Chain
4805004165,50,1000,1000,20221118,1028820,1028820,28,SS Global Procurement
4805004165,60,2000,1100,20170228,1014857,1014857,14,SS Facility Mgt
4805004165,70,3000,1100,20240301,1012894,1012894,12,Information Technology
4805004165,80,4100,4100,20240216,1030031,1030031,30,Digitization
4805004166,10,1000,10M1,20241125,1015068,1015068,15,EHSS
4805004166,20,2000,2100,20190113,1012105,1012105,12,Information Technology
4805004166,30,3000,1031,20260409,1027142,1027142,27,Manufacturing Support
4805004166,40,4100,1033,20210312,1014179,1014179,14,SS Facility Mgt
4805004167,50,1000,1100,20221005,1009216,1009216,9,Executive Office
4805004167,60,2000,10M1,20230827,1035253,1035253,35,Sales & Marketing
4805004167,70,3000,1033,20251122,1028290,1028290,28,SS Global Procurement
4805004167,80,4100,1000,20220209,1032327,1032327,32,Supply Chain
4805004168,10,1000,10M2,20260401,1027364,1027364,27,Manufacturing Support
4805004168,20,2000,10M2,20170602,1012401,1012401,12,Information Technology
4805004168,30,3000,4100,20220811,1025438,1025438,25,Human Resources
4805004168,40,4100,3200,20180807,1012475,1012475,12,Information Technology
4805004169,50,1000,2100,20201225,1012512,1012512,12,Information Technology
4805004169,60,2000,1031,20231225,1028549,1028549,28,SS Global Procurement
4805004169,70,3000,10M2,20220310,1015586,1015586,15,EHSS
4805004169,80,4100,10M1,20231203,1027623,1027623,27,Manufacturing Support
4805004170,10,1000,1033,20170127,1032660,1032660,32,Supply Chain
4805004170,20,2000,4100,20240410,1032697,1032697,32,Supply Chain
4805004170,30,3000,3200,20251112,1030734,1030734,30,Digitization
4805004170,40,4100,10M2,20210219,1032771,1032771,32,Supply Chain
4805004171,50,1000,1100,20170506,1030808,1010093,30,Digitization
4805004171,60,2000,1031,20201205,1025845,1025845,25,Human Resources
4805004171,70,3000,1100,20240224,1017882,1017882,17,Technology & Innovation
4805004171,80,4100,1031,20260918,1012019,1012019,12,Information Technology
4805004172,10,1000,1033,20171018,1035056,1035056,35,Sales & Marketing
4805004172,20,2000,1000,20190901,1020093,1020093,20,Legal
4805004172,30,3000,4100,20190826,1014130,1014130,14,SS Facility Mgt
4805004172,40,4100,10M1,20200603,1020167,1020167,20,Legal
4805004173,50,1000,1033,20170916,1027204,1027204,27,Manufacturing Support
4805004173,60,2000,1031,20260706,1017241,1017241,17,Technology & Innovation
4805004173,70,3000,1000,20170516,1028278,1028278,28,SS Global Procurement
4805004173,80,4100,4100,20200114,1009315,1009315,9,Executive Office
4805004174,10,1000,1033,20200503,1027352,1027352,27,Manufacturing Support
4805004174,20,2000,2100,20220224,1017389,1017389,17,Technology & Innovation
4805004174,30,3000,1100,20240309,1012426,1012426,12,Information Technology
4805004174,40,4100,1031,20240502,1025463,1025463,25,Human Resources
4805004175,50,1000,10M1,20170201,1020500,1020500,20,Legal
4805004175,60,2000,1000,20190714,1030537,1030537,30,Digitization
4805004175,70,3000,2100,20190727,1020574,1020574,20,Legal
4805004175,80,4100,1100,20221007,1035611,1035611,35,Sales & Marketing
4805004176,10,1000,4100,20211120,1017648,1017648,17,Technology & Innovation
4805004176,20,2000,10M1,20210322,1027685,1027685,27,Manufacturing Support
4805004176,30,3000,1000,20170328,1025722,1025722,25,Human Resources
4805004176,40,4100,1100,20180127,1027759,1027759,27,Manufacturing Support
4805004177,50,1000,10M1,20230215,1009796,1009796,9,Executive Office
4805004177,60,2000,4100,20190708,1012833,1012833,12,Information Technology
4805004177,70,3000,1000,20250206,1027870,1027870,27,Manufacturing Support
4805004177,80,4100,2100,20190109,1028007,1028007,28,SS Global Procurement
4805004178,10,1000,10M2,20240818,1023044,1023044,23,Corporate Affairs
4805004178,20,2000,2100,20200913,1023081,1023081,23,Corporate Affairs
4805004178,30,3000,2100,20190814,1012118,1012118,12,Information Technology
4805004178,40,4100,1000,20221009,1017155,1017155,17,Technology & Innovation
4805004179,50,1000,1033,20240525,1025192,1025192,25,Human Resources
4805004179,60,2000,1000,20201213,1025229,1025229,25,Human Resources
4805004179,70,3000,1000,20190814,1027266,1027266,27,Manufacturing Support
4805004179,80,4100,4100,20220804,1030303,1030303,30,Digitization
4805004180,10,1000,10M2,20180420,1012340,1012340,12,Information Technology
4805004180,20,2000,10M1,20230922,1025377,1025377,25,Human Resources
4805004180,30,3000,1031,20230910,1023414,1023414,23,Corporate Affairs
4805004180,40,4100,4100,20260403,1030451,1030451,30,Digitization
4805004181,50,1000,2100,20210214,1035488,1035488,35,Sales & Marketing
4805004181,60,2000,1031,20170521,1025525,1025525,25,Human Resources
4805004181,70,3000,1100,20211008,1012562,1012562,12,Information Technology
4805004181,80,4100,1033,20260922,1012599,1012599,12,Information Technology
